Time,O3,CO,NOx,SO2,NO,UV_A,UV_B,Radiation,WS,Temp,RH,ToL,Total_flux,BLH,SO4,NO3,NH4,OA,CL,BC,Methanol,Acetonitrile,Acetaldehyde,Ethanol,Acetone,Acetic_acid,Isoprene,Methacrolein,Methyl_ethyl_ketone,Benzene,Monoterpene_frag,Methylbutenol,Toluene,Monoterpene
2019-10-15 10:00:00,5.645,145.72,1.065,0.0225,0.465,9.62091,0.11616,225.32831,1.349773,-0.60467,99.86873,55.83333333,10.70998,292.14417,0.128872,0.157523,0.258131,1.40538,0.00338064,0.342,,,,,,,,,,,,,,
2019-10-15 11:00:00,7.925,149.935,2.14,-0.005,0.89,9.62874,0.13045,189.49713,1.768619833,-0.04867,99.93998,70.16666667,45.96763,353.91064,0.0804114,0.187195,0.0908313,0.674085,0.0145852,0.36,,,,,,,,,,,,,,
2019-10-15 12:00:00,7.685,150.34,4.15,0.015,1.63,9.31831,0.12562,189.47042,1.319233167,0.4415,99.9914,86.5,36.95344,380.37305,0.122179,0.193527,0.0336549,0.561744,0.0289978,0.36,,,,,,,,,,,,,,
2019-10-15 13:00:00,9.39,146.675,4.125,0.015,1.15,7.05183,0.0901,129.98366,1.635521379,1.70533,99.96995,59.0,9.09494,393.49493,0.294689,0.299699,0.0588558,0.79517,0.0268783,0.24,,,,,,,,,,,,,,
2019-10-15 14:00:00,11.78,142.665,4.105,0.025,1.025,5.37772,0.06125,87.04258,1.5145625,2.63717,99.9596,77.0,16.37679,425.92468,0.383791,0.279083,0.434752,1.24517,0.0382244,0.244,,,,,,,,,,,,,,
2019-10-15 15:00:00,11.6,146.86,2.835,0.0275,0.325,2.48553,0.02355,35.94306,1.715746949,2.703,99.9596,51.66666667,-6.17053,422.70667,0.610244,0.160439,0.214623,0.769977,0.0281952,0.244,,,,,,,,,,,,,,
2019-10-15 16:00:00,10.715,148.045,1.855,0.0425,0.05,0.93005,0.00685,12.32232,3.283990167,2.58267,99.65218,46.83333333,-16.14701,359.4718,0.77609,0.157151,0.0871464,0.977079,0.0314996,0.281,,,,,,,,,,,,,,
2019-10-15 17:00:00,9.755,150.83,1.89,0.02,0.025,0.10038,6e-05,1.07932,3.468014915,2.3935,99.58788,46.5,-19.21598,293.73755,0.501592,0.163279,0.0201954,0.925771,-0.00265099,0.283,,,,,,,,,,,,,,
2019-10-15 18:00:00,10.42,147.85,1.265,0.0175,0.0,-0.01063,-0.0012,-0.17126,2.461934167,2.28783,99.30389,46.5,-22.46617,279.64716,0.333044,0.143807,0.269993,0.966249,0.00754505,0.283,,,,,,,,,,,,,,
2019-10-19 23:00:00,20.84,150.23,0.62,-0.005,-0.045,0.05623,-0.00018,-0.17736,10.2783465,8.14483,83.98488,75.16666667,28.26013,933.5401,0.209512,0.0360524,-0.0228588,0.204762,0.0320921,0.021,,,,,,,,,,,,,,
2019-10-21 21:00:00,13.015,151.355,2.25,-0.0025,0.0,0.01909,-0.00112,0.86053,4.758624068,0.39417,97.43191,59.16666667,-19.2705,603.4729,0.259335,0.0827035,0.477074,0.714279,-0.0341621,0.282,,,,,,,,,,,,,,
2019-10-21 22:00:00,13.74,155.835,3.195,0.015,-0.015,0.023,-0.00105,0.6167,5.003402034,0.69441,97.75544,81.33333333,-16.41431,616.07806,0.228202,0.106397,0.102378,0.818909,-0.0159684,0.146,,,,,,,,,,,,,,
2019-10-23 04:00:00,24.825,134.065,0.235,0.0075,0.01,-0.00349,-0.00176,-3.32169,6.393838475,5.11831,90.46141,10.66666667,-58.97834,831.43646,0.0356145,0.0650876,-0.281842,0.955638,0.00134631,0.048,,,,,,,,,,,,,,
2019-10-23 05:00:00,24.685,138.77,0.225,0.01,0.035,-0.00649,-0.00187,-3.155,7.311003167,4.95367,86.77047,10.0,-66.89171,779.53314,0.0872069,0.0498657,0.315515,0.653865,0.0481117,0.196,,,,,,,,,,,,,,
2019-10-23 06:00:00,24.765,142.525,0.455,0.02,-0.015,-0.00807,-0.00202,-2.96268,6.720739667,4.61917,86.14125,10.16666667,-67.82832,710.67926,0.108664,0.0690138,0.0197901,0.640866,0.000132916,0.196,,,,,,,,,,,,,,
2019-10-23 07:00:00,25.075,149.63,0.405,0.02,-0.015,0.54465,0.0033,9.45457,6.9594605,4.40617,82.29617,10.33333333,-41.49614,639.7723,0.0110052,0.0449392,-0.337579,0.603162,0.0277841,0.037,,,,,,,,,,,,,,
2019-10-23 08:00:00,24.41,145.28,0.515,0.0125,0.07,3.11454,0.02972,87.35064,6.016668167,4.49383,83.07828,10.66666667,-17.54356,552.5407,-0.0371074,0.0577617,0.182025,0.169783,0.0116537,0.07,,,,,,,,,,,,,,
2019-10-23 09:00:00,25.09,136.91,0.695,0.015,0.04,6.08793,0.07698,149.22947,6.191641667,5.33433,79.31337,10.66666667,23.13909,568.8904,0.0560001,0.0226502,0.589197,0.0180429,0.0286714,0.07,,,,,,,,,,,,,,
2019-10-23 10:00:00,26.84,140.38,0.45,0.015,0.095,9.84549,0.14199,263.70941,6.293756271,6.4605,72.81399,11.0,129.66002,607.89923,0.0438088,0.0226117,0.275816,-0.255655,0.0179733,0.026,,,,,,,,,,,,,,
2019-10-23 11:00:00,28.04,133.27,0.37,0.0225,0.095,10.7465,0.17451,275.43093,5.866318,7.146,67.90166,10.83333333,147.91786,601.114,0.110473,0.0284966,0.0789981,-0.0041661,-0.0227622,0.035,,,,,,,,,,,,,,
2019-10-23 12:00:00,27.995,139.64,0.405,0.015,0.05,8.99034,0.16359,146.97352,5.4656645,7.0905,67.5086,11.5,51.80464,552.61584,-0.0128896,0.0307388,-0.204711,-0.0224276,0.00894701,0.035,,,,,,,,,,,,,,
2019-10-23 13:00:00,26.865,141.335,0.42,0.025,0.065,7.4234,0.12564,117.86657,4.330095667,7.05317,70.38572,13.16666667,17.79933,678.9314,-0.0275982,0.0442666,0.326318,-0.113384,0.0209147,0.104,,,,,,,,,,,,,,
2019-10-23 14:00:00,25.685,142.505,0.585,0.0225,0.025,4.5089,0.06348,70.51331,3.923386667,7.09533,71.65007,15.33333333,4.82191,721.1701,0.00309068,0.0342689,-0.157299,0.458937,0.028979,0.11,,,,,,,,,,,,,,
2019-10-23 15:00:00,24.025,141.335,1.1,0.0225,0.13,1.68436,0.0172,25.84467,4.205863898,7.09678,73.97803,18.5,-7.05844,655.37085,0.143931,0.0205547,0.00339576,0.704645,0.0166273,0.11,,,,,,,,,,,,,,
2019-10-26 04:00:00,30.55,136.69,0.39,0.025,0.02,0.01913,-0.00042,-0.65387,11.10450233,5.34867,73.65207,3.166666667,-17.96618,1499.3542,0.0169091,0.0815387,-0.439116,0.39774,0.0610162,0.033,,,,,,,,,,,,,,
2019-10-29 09:00:00,28.64,143.645,0.33,-0.01,0.04,4.01683,0.0391,99.32611,4.554637119,-2.30667,91.07226,33.16666667,46.42405,605.4022,,,,,,,,,,,,,,,,,,,,
2019-10-29 10:00:00,27.715,135.8,0.475,-0.01,0.01,7.28458,0.07984,197.31061,3.493565833,-1.70117,90.12307,27.66666667,93.19582,678.86475,,,,,,,,,,,,,,,,,,,,
2019-10-29 11:00:00,27.075,140.355,0.445,0.0075,0.065,8.41861,0.09963,201.70251,3.013455263,-1.09567,86.26668,27.33333333,90.775,770.6017,,,,,,,,,,,,,,,,,,,,
2019-10-29 12:00:00,27.86,137.825,0.5075,0.005,0.0475,8.68023,0.10344,210.41933,4.063365667,-0.51017,79.88671,40.5,148.55643,795.8795,,,,,,,,,,,,,,,,,,,,
2019-10-29 14:00:00,29.34,143.005,0.265,0.03,0.09,5.06231,0.05095,91.17316,4.319700678,-0.466,69.90773,20.83333333,-17.91455,863.2141,,,,,,,,,,,,,,,,,,,,
2019-10-29 15:00:00,31.09,137.91,0.195,0.0075,0.05,2.66094,0.02293,35.90203,5.011858833,-1.00533,65.45744,20.83333333,-36.3359,920.6637,,,,,,,,,,,,,,,,,,,,
2019-10-29 16:00:00,29.835,135.495,0.36,0.035,0.015,0.41408,0.00292,4.2978,5.1661775,-1.71883,71.24981,21.33333333,-54.14596,610.6182,,,,,,,,,,,,,,,,,,,,
2019-10-29 17:00:00,29.115,139.5,0.5,0.0225,0.0125,-0.02658,-0.00086,-1.73447,5.203634167,-2.24183,75.5974,21.66666667,-41.21507,547.36896,,,,,,,,,,,,,,,,,,,,
2019-10-29 18:00:00,28.1075,135.72,0.6025,0.035,0.015,-0.03382,-0.00096,-1.77039,5.96507,-2.58661,79.88292,21.5,-53.56722,567.24835,,,,,,,,,,,,,,,,,,,,
2019-10-29 19:00:00,27.005,136.525,0.51,0.015,0.0675,-0.03803,-0.0011,-2.31641,6.226446833,-2.87,82.14475,21.16666667,-58.80909,554.4818,,,,,,,,,,,,,,,,,,,,
2019-10-29 20:00:00,25.57,138.46,0.535,0.0025,0.0375,-0.04748,-0.0013,-2.15411,6.194376102,-3.13267,82.66539,21.16666667,-59.256,537.6299,,,,,,,,,,,,,,,,,,,,
2019-10-29 21:00:00,24.815,140.625,0.42,0.0125,0.06,-0.05058,-0.00135,-1.66794,5.2822365,-3.487,81.28247,23.0,-42.5934,545.1439,,,,,,,,,,,,,,,,,,,,
2019-10-29 22:00:00,23.61,143.68,0.56,0.01,0.02,-0.06122,-0.00152,-2.0957,4.812424746,-4.07617,85.76092,24.0,-32.13242,571.95374,,,,,,,,,,,,,,,,,,,,
2019-10-29 23:00:00,22.53,128.945,0.82,0.015,0.0075,-0.06837,-0.00162,-2.82124,5.1467645,-4.50683,90.40566,23.83333333,-36.2536,602.8124,,,,,,,,,,,,,,,,,,,,
2019-10-30 00:00:00,22.035,135.08,0.485,0.015,0.04,-0.0433,-0.00168,-1.54367,5.935956833,-4.48283,93.63696,22.16666667,-48.07141,521.0698,,,,,,,,,,,,,,,,,,,,
2019-10-30 01:00:00,20.48,142.095,0.93,0.015,-0.055,-0.05034,-0.00181,-1.83254,5.0070125,-4.936,95.81922,23.66666667,-45.1721,491.26898,,,,,,,,,,,,,,,,,,,,
2019-10-30 02:00:00,19.615,145.69,1.14,0.01,0.0425,-0.05422,-0.00188,-1.72705,5.621195167,-5.13383,96.24589,26.5,-46.06098,486.97003,,,,,,,,,,,,,,,,,,,,
2019-10-30 03:00:00,20.075,143.04,0.92,0.01,0.085,-0.05579,-0.00183,-1.72307,5.482180833,-5.19367,96.68138,25.83333333,-41.28572,492.12027,,,,,,,,,,,,,,,,,,,,
2019-10-30 04:00:00,19.91,140.475,0.8,0.035,0.055,-0.0582,-0.00186,-2.66743,5.3330525,-5.529,97.80653,26.33333333,-24.36864,457.308,,,,,,,,,,,,,,,,,,,,
2019-10-30 05:00:00,20.17,140.01,0.71,0.0325,0.05,-0.06825,-0.00196,-3.20832,4.979160667,-5.672,97.05286,28.33333333,-24.36864,452.70862,,,,,,,,,,,,,,,,,,,,
2019-10-30 06:00:00,20.48,132.39,0.72,0.0675,0.025,-0.06874,-0.00196,-2.45894,5.1439325,-5.7635,93.39793,28.0,-45.31986,438.0566,,,,,,,,,,,,,,,,,,,,
2019-10-30 07:00:00,21.19,131.68,0.65,0.02,0.07,0.12364,-0.00028,2.27839,5.259794483,-5.85136,91.1447,28.5,-45.31986,469.31604,,,,,,,,,,,,,,,,,,,,
2019-10-30 08:00:00,22.025,134.3,0.63,0.005,0.075,1.87954,0.01401,49.34832,4.824477119,-5.4865,88.51211,29.33333333,-11.68961,448.5223,,,,,,,,,,,,,,,,,,,,
2019-10-30 09:00:00,21.915,131.21,0.725,-0.0025,0.1,4.74998,0.04356,135.0231,3.580852321,-4.41617,82.95277,29.83333333,6.50957,463.11923,,,,,,,,,,,,,,,,,,,,
2019-10-30 10:00:00,23.405,142.585,0.96,-0.02,0.18,7.29673,0.07859,199.15857,2.4034,-3.20567,78.54935,30.33333333,35.59269,633.24207,,,,,,,,,,,,,,,,,,,,
2019-10-30 11:00:00,24.09,140.095,0.62,0.0025,0.13,8.66836,0.10494,221.97588,2.173035763,-2.1215,79.6257,31.33333333,59.74876,648.1144,,,,,,,,,,,,,,,,,,,,
2019-10-30 12:00:00,26.175,142.915,0.525,0.01,0.14,8.32467,0.10392,175.64828,3.494014167,-1.37433,74.66431,32.83333333,74.0653,547.50586,,,,,,,,,,,,,,,,,,,,
2019-10-30 13:00:00,27.37,146.045,0.715,0.025,0.0,7.12844,0.08275,159.52616,3.540826271,-1.18517,73.72153,34.83333333,63.52315,617.516,,,,,,,,,,,,,,,,,,,,
2019-10-30 14:00:00,29.425,139.68,0.565,-0.01,0.11,5.26672,0.05317,124.92928,3.601700667,-0.65133,70.11472,36.33333333,30.10555,620.5731,,,,,,,,,,,,,,,,,,,,
2019-10-30 15:00:00,29.21,140.54,0.705,0.0125,0.025,2.26963,0.01969,33.83544,2.9334695,-1.34383,72.13055,37.33333333,-9.24527,472.56592,,,,,,,,,,,,,,,,,,,,
2019-10-30 16:00:00,26.805,146.435,1.365,0.105,0.03,0.30401,0.00216,6.43011,4.5239235,-1.47833,74.76404,31.66666667,-16.81557,337.69598,,,,,,,,,,,,,,,,,,,,
2019-10-30 17:00:00,24.53,147.115,2.58,0.055,0.0475,0.00373,-0.00041,-0.17189,5.109336833,-1.6915,77.5939,24.16666667,-29.88241,304.2608,,,,,,,,,,,,,,,,,,,,
2019-10-31 08:00:00,25.76,129.31,0.465,0.1325,0.0175,0.64651,0.00584,8.23373,5.6148875,2.1605,98.31883,26.5,-27.77434,504.17365,,,,,,,,,,,,,,,,,,,,
2019-10-31 09:00:00,25.685,130.565,0.76,0.0325,0.025,2.44817,0.02473,32.28151,5.185459322,2.27817,98.43827,22.5,-14.01083,492.0875,,,,,,,,,,,,,,,,,,,,
2019-10-31 10:00:00,26.265,131.565,0.695,0.0325,0.07,4.60429,0.04904,88.82405,6.052570167,2.63567,97.72625,24.66666667,-0.88477,507.68338,,,,,,,,,,,,,,,,,,,,
2019-10-31 11:00:00,28.705,131.86,0.325,0.03,0.125,5.20346,0.05899,96.35512,5.678996167,2.96317,92.51293,12.66666667,3.67888,524.7571,,,,,,,,,,,,,,,,,,,,
2019-10-31 12:00:00,31.165,130.105,0.325,0.02,0.01,3.7349,0.04581,51.28643,4.757376271,3.103,85.96371,11.83333333,6.65308,662.34906,,,,,,,,,,,,,,,,,,,,
2019-10-31 13:00:00,33.68,135.485,0.275,-0.005,0.08,6.04594,0.06743,105.91497,5.783973667,3.16717,81.67417,11.83333333,4.94996,739.484,,,,,,,,,,,,,,,,,,,,
2019-10-31 14:00:00,33.595,131.475,0.25,0.0075,-0.005,4.4702,0.04318,82.1454,5.091127966,3.04033,81.42074,11.83333333,2.48625,701.5895,,,,,,,,,,,,,,,,,,,,
2019-10-31 15:00:00,32.195,123.365,0.45,0.005,0.035,1.46819,0.01237,21.93964,4.944685833,2.86333,82.6975,12.83333333,-20.59804,592.81415,,,,,,,,,,,,,,,,,,,,
2019-10-31 16:00:00,33.66,137.825,0.2825,0.01,0.0575,0.23969,0.00194,3.16533,5.856982667,2.91533,80.21601,12.66666667,-36.08042,567.0321,,,,,,,,,,,,,,,,,,,,
2019-10-31 17:00:00,34.095,140.89,0.3,0.0025,0.11,0.03685,0.00012,0.44195,6.019584237,2.4285,80.33812,12.66666667,-33.49967,576.11,,,,,,,,,,,,,,,,,,,,
2019-10-31 18:00:00,34.89,140.11,0.35,-0.005,0.085,0.04302,0.00022,1.14719,5.8009065,2.2955,78.82668,12.5,-18.61112,560.6196,,,,,,,,,,,,,,,,,,,,
2019-10-31 19:00:00,35.205,137.365,0.32,0.0,0.06,0.03549,3e-05,1.09537,4.908405333,2.2285,78.00488,12.66666667,-18.14169,555.1044,,,,,,,,,,,,,,,,,,,,
2019-10-31 20:00:00,33.795,140.345,0.27,0.015,0.025,0.04324,0.00014,-0.93113,4.9804365,1.7075,80.1662,12.66666667,-49.38503,468.99716,,,,,,,,,,,,,,,,,,,,
2019-10-31 21:00:00,31.225,143.295,0.305,0.0125,0.06,0.0385,-3e-05,0.03705,5.574137333,1.00217,84.21228,13.0,-38.95548,415.5859,,,,,,,,,,,,,,,,,,,,
2019-10-31 22:00:00,30.255,139.25,0.295,0.0175,-0.025,0.03115,-0.0003,-1.86455,5.042746441,0.10517,86.59591,13.33333333,-68.84034,414.372,,,,,,,,,,,,,,,,,,,,
2019-10-31 23:00:00,28.96,143.88,0.4,0.01,-0.03,0.02795,-0.00039,-1.63676,4.874836379,-0.49867,88.25872,13.5,-51.18041,415.29562,,,,,,,,,,,,,,,,,,,,
2019-11-01 00:00:00,28.14,150.655,0.245,0.0225,0.065,0.01865,-0.00114,-1.6267,5.002591,-0.85717,89.54119,13.66666667,-51.76374,447.30545,,,,,,,,,,,,,,,,,,,,
2019-11-01 01:00:00,28.895,146.835,0.36,0.025,0.06,0.01307,-0.00119,-1.62725,5.451305667,-1.0035,89.65533,14.33333333,-55.77296,440.7346,,,,,,,,,,,,,,,,,,,,
2019-11-01 02:00:00,29.425,146.88,0.355,0.02,0.0,0.01067,-0.00125,-1.50492,5.842251833,-1.2125,90.37012,14.83333333,-61.18963,416.07727,,,,,,,,,,,,,,,,,,,,
2019-11-01 03:00:00,29.0,147.72,0.1425,0.01,0.0525,0.01038,-0.00124,-1.6822,4.6406195,-1.531,91.38488,14.66666667,-43.91777,428.443,,,,,,,,,,,,,,,,,,,,
2019-11-01 04:00:00,28.14,137.96,0.385,0.0075,0.0025,0.0083,-0.00131,-1.65855,4.609568929,-1.99967,93.3759,15.5,-48.01613,500.33032,,,,,,,,,,,,,,,,,,,,
2019-11-01 05:00:00,27.01,137.905,0.355,0.015,0.005,0.00535,-0.00135,-1.33455,3.600828947,-2.32433,94.78472,15.66666667,-39.01388,534.41296,,,,,,,,,,,,,,,,,,,,
2019-11-01 06:00:00,26.85,147.0,0.37,0.03,0.0625,0.00187,-0.00143,-1.53884,3.549709123,-2.7485,94.68032,15.66666667,-15.81784,570.4643,,,,,,,,,,,,,,,,,,,,
2019-11-01 07:00:00,26.345,140.56,0.325,0.0025,0.0325,0.137,-0.00025,0.56671,5.008424667,-2.7735,94.27482,16.0,-44.98501,586.49054,,,,,,,,,,,,,,,,,,,,
2019-11-01 08:00:00,26.69,139.09,0.47,0.01,0.05,1.69239,0.01333,40.81991,4.787464333,-2.55683,94.24526,16.33333333,-33.79252,548.1937,,,,,,,,,,,,,,,,,,,,
2019-11-01 09:00:00,26.725,136.175,0.555,0.0025,0.06,4.36376,0.04119,119.63803,4.268788276,-2.03617,92.74958,16.83333333,8.99738,533.5824,,,,,,,,,,,,,,,,,,,,
2019-11-01 10:00:00,27.09,130.525,0.46,0.005,0.17,6.74723,0.07227,179.4059,4.003311167,-1.07717,89.35897,17.5,53.04487,558.95984,,,,,,,,,,,,,,,,,,,,
2019-11-01 11:00:00,28.4,135.905,0.425,0.0225,0.105,8.24645,0.09352,214.56571,2.757665593,-0.0885,84.96397,18.33333333,67.85531,530.6294,,,,,,,,,,,,,,,,,,,,
2019-11-01 12:00:00,29.595,128.385,0.33,0.0,0.16,8.42337,0.09426,226.58127,2.594706102,0.65683,80.5355,18.83333333,65.93993,554.8072,,,,,,,,,,,,,,,,,,,,
2019-11-01 13:00:00,30.74,135.35,0.36,0.015,0.125,7.14803,0.07391,191.9987,2.646077857,1.213,76.30242,19.5,78.82444,585.6293,,,,,,,,,,,,,,,,,,,,
2019-11-01 14:00:00,31.45,142.175,0.445,0.0075,0.075,4.8548,0.04429,128.04186,2.367271455,1.34817,74.04723,19.66666667,28.10343,590.67395,,,,,,,,,,,,,,,,,,,,
2019-11-01 15:00:00,30.635,138.62,0.31,0.0025,0.025,2.18582,0.01705,37.78773,1.198345818,0.85317,76.4933,19.0,-17.89854,539.6423,,,,,,,,,,,,,,,,,,,,
2019-11-01 16:00:00,28.86,140.56,0.51,0.0,0.035,0.30236,0.00167,2.83272,0.89441037,0.02317,79.02418,19.33333333,-14.24832,470.89252,,,,,,,,,,,,,,,,,,,,
2019-11-01 17:00:00,30.34,140.555,0.53,0.0225,0.015,0.03959,-0.0007,-0.82981,2.108374038,-0.249,80.70043,20.83333333,-5.10966,284.97595,,,,,,,,,,,,,,,,,,,,
2019-11-01 18:00:00,28.81,135.42,0.51,0.0,0.0125,0.03551,-0.0008,-1.09427,2.366739474,-1.2355,81.30417,21.83333333,-5.10966,223.88556,,,,,,,,,,,,,,,,,,,,
2019-11-01 19:00:00,27.25,132.53,0.545,-0.0075,0.025,0.02385,-0.00095,-0.92381,3.71137,-1.88033,86.32705,21.33333333,-4.20898,175.25317,,,,,,0.18,,,,,,,,,,,,,,
2019-11-01 20:00:00,25.915,143.43,0.845,0.0375,0.085,0.01713,-0.00106,-1.29647,4.578346271,-2.242,88.33157,21.33333333,-11.55639,149.50665,,,,,,0.18,,,,,,,,,,,,,,
2019-11-01 21:00:00,22.825,146.685,1.715,0.03,0.04,0.01341,-0.00116,-1.26152,4.72263069,-2.5645,85.53812,22.33333333,-26.9951,140.5246,,,,,,0.18,,,,,,,,,,,,,,
2019-11-01 22:00:00,17.09,155.37,5.635,0.075,0.08,0.01482,-0.00117,-0.37688,4.608528627,-2.85983,91.01784,22.0,-36.94619,144.46191,,,,,,0.825,,,,,,,,,,,,,,
2019-11-01 23:00:00,16.45,160.415,4.585,0.0325,0.05,0.01602,-0.00113,-0.40612,2.389060667,-2.609,97.55489,15.83333333,-35.35686,160.11902,,,,,,0.664,,,,,,,,,,,,,,
2019-11-03 11:00:00,19.02,165.1,0.585,0.0,0.065,2.4132,0.02851,31.08165,3.875935424,0.7605,99.98211,57.16666667,-7.80384,387.04578,,,,,,,,,,,,,,,,,,,,
2019-11-03 12:00:00,23.235,136.69,0.335,0.0125,0.0225,2.84436,0.03337,41.16915,4.400081333,0.62583,99.98096,61.33333333,-19.81903,392.8947,,,,,,,,,,,,,,,,,,,,
2019-11-03 13:00:00,25.105,125.565,0.305,-0.01,0.105,3.30252,0.03494,58.95314,4.797636833,0.152,99.99472,47.33333333,3.59494,451.96576,,,,,,,,,,,,,,,,,,,,
2019-11-03 14:00:00,26.41,134.525,0.285,0.0175,0.0675,1.69158,0.01552,26.87206,3.990394,-0.321,99.52636,40.83333333,5.44101,515.6578,,,,,,,,,,,,,,,,,,,,
2019-11-03 15:00:00,28.945,127.21,0.195,0.01,0.005,1.23776,0.00945,19.29671,4.081277,-0.51517,99.011,42.16666667,12.04248,577.9603,,,,,,,,,,,,,,,,,,,,
2019-11-03 16:00:00,31.84,127.45,0.155,0.015,0.015,0.13183,0.00026,2.45824,4.157888475,-1.01367,96.485,30.0,15.95252,608.17444,,,,,,,,,,,,,,,,,,,,
2019-11-03 17:00:00,31.46,130.815,0.21,-0.01,-0.06,-0.00404,-0.00093,-1.29337,4.119455849,-1.88983,87.36352,29.83333333,-24.23332,547.4877,,,,,,,,,,,,,,,,,,,,
2019-11-03 18:00:00,28.9,128.02,0.28,0.015,0.04,-0.00908,-0.00101,-1.30981,3.543137818,-2.5535,87.67568,30.5,-18.90445,490.6463,,,,,,,,,,,,,,,,,,,,
2019-11-03 19:00:00,25.875,128.18,0.315,0.015,-0.05,-0.01009,-0.00102,-2.06704,2.651682222,-2.91683,91.37921,32.33333333,-10.75293,458.29944,,,,,,0.184,,,,,,,,,,,,,,
2019-11-03 20:00:00,24.755,134.775,0.55,0.03,0.09,-0.01815,-0.00123,-2.31887,4.331000847,-3.4075,93.41615,32.83333333,-24.24369,422.65643,,,,,,0.184,,,,,,,,,,,,,,
2019-11-03 21:00:00,23.555,138.93,0.69,0.0575,-0.025,-0.02015,-0.00127,-2.00644,4.223097321,-3.72233,96.01158,33.83333333,-42.05785,396.77246,,,,,,0.184,,,,,,,,,,,,,,
2019-11-03 22:00:00,21.035,144.115,1.11,0.0425,0.04,-0.0136,-0.00115,-1.67402,2.8540778,-4.147,97.95038,34.16666667,-42.05785,384.8484,,,,,,0.184,,,,,,,,,,,,,,
2019-11-03 23:00:00,21.765,139.815,1.025,0.085,-0.005,-0.02228,-0.0013,-1.90114,3.015810182,-4.3575,98.51825,31.0,-22.27928,355.70062,,,,,,,,,,,,,,,,,,,,
2019-11-04 00:00:00,21.955,141.79,0.655,0.07,0.015,-0.02009,-0.0008,-3.49702,3.810784,-4.44517,98.51665,30.33333333,-48.60459,359.61072,,,,,,,,,,,,,,,,,,,,
2019-11-04 02:00:00,19.875,132.89,0.52,0.025,0.055,-0.01814,-0.00079,-2.1463,3.500963208,-4.78467,96.24641,58.33333333,-48.60459,302.69366,,,,,,,,,,,,,,,,,,,,
2019-11-04 03:00:00,18.15,131.235,0.825,0.025,0.005,-0.02027,-0.00085,-2.66636,2.659035455,-5.7485,98.49205,50.33333333,-48.60459,302.64008,,,,,,,,,,,,,,,,,,,,
2019-11-04 04:00:00,21.385,141.4,0.865,0.005,-0.02,-0.03182,-0.00115,-2.90108,2.924984828,-5.9275,96.97738,58.5,,293.69574,,,,,,,,,,,,,,,,,,,,
2019-11-04 05:00:00,22.885,141.16,0.45,0.0225,0.065,-0.02014,-0.00091,-2.02829,2.238372542,-5.31433,96.60155,55.66666667,,289.54492,,,,,,,,,,,,,,,,,,,,
2019-11-04 06:00:00,22.655,138.16,0.42,0.0,-0.01,-0.01344,-0.00068,-0.91588,2.26609725,-4.80267,96.75234,57.0,,260.38196,,,,,,,,,,,,,,,,,,,,
2019-11-04 07:00:00,23.855,135.0,0.27,0.0,0.045,0.03623,-0.00034,-0.49565,2.26609725,-4.42667,96.84586,42.66666667,,251.70538,,,,,,,,,,,,,,,,,,,,
2019-11-04 08:00:00,27.33,136.245,0.1575,0.0125,0.025,0.96767,0.00696,11.17267,2.26609725,-4.57233,96.61112,31.0,,259.76605,,,,,,,,,,,,,,,,,,,,
2019-11-04 09:00:00,26.62,139.895,0.505,0.0,0.0125,2.83986,0.0237,45.00559,2.26609725,-4.8695,96.24064,29.5,,291.82117,,,,,,,,,,,,,,,,,,,,
2019-11-04 10:00:00,26.135,137.16,0.57,-0.005,0.085,4.13994,0.03882,74.21245,,-4.7675,96.23636,29.66666667,,338.8192,,,,,,,,,,,,,,,,,,,,
2019-11-04 11:00:00,26.195,134.815,0.575,0.005,0.05,5.15385,0.05095,115.27994,2.230061897,-4.31067,96.49721,29.66666667,,376.49805,,,,,,,,,,,,,,,,,,,,
2019-11-04 12:00:00,26.995,137.67,0.765,0.0,0.135,4.98458,0.05032,87.18416,2.743338667,-4.58417,96.2548,28.33333333,,373.68622,,,,,,,,,,,,,,,,,,,,
2019-11-04 13:00:00,26.34,141.53,0.725,0.01,0.1275,3.98028,0.03735,63.56724,3.115261167,-4.46367,96.4745,28.5,,392.21762,,,,,,,,,,,,,,,,,,,,
2019-11-04 14:00:00,27.285,143.925,1.43,0.005,0.085,2.46586,0.02081,36.15177,4.134324237,-4.45467,96.58151,30.0,,379.41702,,,,,,,,,,,,,,,,,,,,
2019-11-04 15:00:00,27.565,144.155,1.61,0.005,0.07,0.91812,0.00673,10.88113,3.911635424,-3.98733,97.03386,56.33333333,,395.37762,,,,,,,,,,,,,,,,,,,,
2019-11-04 16:00:00,27.8,140.515,1.37,-0.0125,0.025,0.07972,6e-05,0.0437,4.201856271,-3.7925,97.23611,44.66666667,,413.23956,,,,,,,,,,,,,,,,,,,,
2019-11-04 17:00:00,27.315,140.46,1.305,0.0,0.03,-0.01017,-0.00059,-0.74192,3.926847797,-3.77333,97.24075,42.5,,416.8816,,,,,,,,,,,,,,,,,,,,
2019-11-04 18:00:00,28.825,134.875,1.005,0.025,0.0075,-0.01213,-0.00067,-0.81808,4.678561,-3.8815,97.16827,32.83333333,,408.3657,,,,,,,,,,,,,,,,,,,,
2019-11-04 19:00:00,29.96,142.375,0.555,0.005,-0.025,-0.0126,-0.00071,-0.90238,5.087000172,-4.17217,96.94477,33.5,,400.84064,,,,,,,,,,,,,,,,,,,,
